Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM; Fitted_Y 	
1.19999885559082 	 	1.19999885559082 	0.000389944984167421 	
1.30000114440918 	 	1.30000114440918 	0.000425344755860694 	
1.39999961853027 	 	1.39999961853027 	0.000460734736596848 	
1.49999809265137 	 	1.49999809265137 	0.000496116276900091 	
1.60000038146973 	 	1.60000038146973 	0.00053149075000057 	
1.69999885559082 	 	1.69999885559082 	0.000566855456124056 	
1.80000114440918 	-0.148600000193255 	1.80000114440918 	0.000602213081274145 	
1.89999961853027 	-0.146400012974482 	1.89999961853027 	0.000637560927939861 	
1.99999809265137 	-0.140899953083135 	1.99999809265137 	0.000672900345037475 	
2.10000038146973 	-0.140899953083135 	2.10000038146973 	0.000708232680196978 	
2.19999885559082 	-0.138999989128934 	2.19999885559082 	0.000743555247202088 	
2.30000114440918 	-0.138999989128934 	2.30000114440918 	0.000778870769908225 	
2.39999961853027 	-0.135099996758072 	2.39999961853027 	0.000814176527856755 	
2.49999809265137 	-0.140899953083135 	2.49999809265137 	0.000849473868357675 	
2.60000038146973 	-0.126700016979157 	2.60000038146973 	0.000884764137436551 	
2.69999885559082 	-0.120699971201248 	2.69999885559082 	0.000920044642721147 	
2.80000114440918 	-0.121099970820069 	2.80000114440918 	0.000955318075941476 	
2.89999961853027 	-0.109799961664976 	2.89999961853027 	0.000990581783879398 	
2.99999809265137 	-0.11440001201845 	2.99999809265137 	0.00102583709320323 	
3.10000038146973 	-0.10390004043802 	3.10000038146973 	0.00106108534200474 	
3.19999885559082 	-0.0817999649079866 	3.19999885559082 	0.00109632384111754 	
3.30000114440918 	-0.0694999784500396 	3.30000114440918 	0.00113155527906675 	
3.39999961853027 	-0.0550000282310066 	3.39999961853027 	0.00116677696796851 	
3.49999809265137 	-0.0408000570314471 	3.49999809265137 	0.00120199027100317 	
3.60000038146973 	-0.0354000221268507 	3.60000038146973 	0.00123719654511656 	
3.69999885559082 	-0.0397999506021733 	3.69999885559082 	0.00127239308377148 	
3.80000114440918 	-0.0439999851259927 	3.80000114440918 	0.00130758257229171 	
