Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_Y 	
-54.2999992370605 	-0.033203125 	-54.3999977111816 	-0.0625 	-54.3999977111816 	0 	-54.3999977111816 	-0.12109375 	-54.3999977111816 	-0.0234375 	-54.3999977111816 	-0.01171875 	-54.3999977111816 	-0.08203125 	-54.3999977111816 	-0.01953125 	-54.2999992370605 	-0.037109375 	-54.4000015258789 	0.02734375 	-54.4000015258789 	-0.09375 	-54.3999977111816 	-0.02734375 	-54.2999992370605 	-0.041015625 	-54.3999977111816 	-0.17578125 	-54.2999992370605 	0.017578125 	-54.3999977111816 	-0.01171875 	
-54.2000007629395 	-0.03515625 	-54.2999992370605 	-0.056640625 	-54.2999992370605 	0.005859375 	-54.2999992370605 	-0.111328125 	-54.2999992370605 	-0.025390625 	-54.2999992370605 	-0.017578125 	-54.2999992370605 	-0.076171875 	-54.2999992370605 	-0.013671875 	-54.2000007629395 	-0.0390625 	-54.3000030517578 	0.0332028865814209 	-54.3000030517578 	-0.0878908634185791 	-54.2999992370605 	-0.021484375 	-54.2000007629395 	-0.05078125 	-54.2999992370605 	-0.181640625 	-54.2000007629395 	0.015625 	-54.2999992370605 	-0.001953125 	
-54.1000022888184 	-0.0273440480232239 	-54.2000007629395 	-0.05859375 	-54.2000007629395 	0.00390625 	-54.2000007629395 	-0.11328125 	-54.2000007629395 	-0.02734375 	-54.2000007629395 	-0.01953125 	-54.2000007629395 	-0.0859375 	-54.2000007629395 	-0.015625 	-54.1000022888184 	-0.0312502980232239 	-54.2000007629395 	0.0234375 	-54.2000007629395 	-0.0859375 	-54.2000007629395 	-0.01953125 	-54.1000022888184 	-0.0429690480232239 	-54.2000007629395 	-0.18359375 	-54.1000022888184 	0.00390595197677612 	-54.2000007629395 	-0.00390625 	
-54 	-0.03125 	-54.0999984741211 	-0.0625 	-54.0999984741211 	0 	-54.0999984741211 	-0.10546875 	-54.0999984741211 	-0.0234375 	-54.0999984741211 	-0.01171875 	-54.0999984741211 	-0.0703125 	-54.0999984741211 	-0.00390625 	-54 	-0.04296875 	-54.1000022888184 	0.0195309519767761 	-54.1000022888184 	-0.0742190480232239 	-54.0999984741211 	-0.0078125 	-54 	-0.05078125 	-54.0999984741211 	-0.17578125 	-54 	0.00390625 	-54.0999984741211 	-0.00390625 	
-53.9000015258789 	-0.0449218153953552 	-54 	-0.06640625 	-54 	-0.00390625 	-54 	-0.109375 	-54 	-0.0234375 	-54 	-0.015625 	-54 	-0.0703125 	-54 	-0.00390625 	-53.9000015258789 	-0.0566405653953552 	-54 	0.015625 	-54 	-0.078125 	-54 	-0.02734375 	-53.9000015258789 	-0.0488280653953552 	-54 	-0.17578125 	-53.9000015258789 	0.00585943460464478 	-54 	-0.0078125 	
-53.7999992370605 	-0.044921875 	-53.8999977111816 	-0.068359375 	-53.8999977111816 	-0.005859375 	-53.8999977111816 	-0.119140625 	-53.8999977111816 	-0.025390625 	-53.8999977111816 	-0.017578125 	-53.8999977111816 	-0.083984375 	-53.8999977111816 	-0.021484375 	-53.7999992370605 	-0.048828125 	-53.9000015258789 	0.00195318460464478 	-53.9000015258789 	-0.0800780653953552 	-53.8999977111816 	-0.033203125 	-53.7999992370605 	-0.048828125 	-53.8999977111816 	-0.181640625 	-53.7999992370605 	0.005859375 	-53.8999977111816 	-0.009765625 	
-53.7000007629395 	-0.03125 	-53.7999992370605 	-0.068359375 	-53.7999992370605 	-0.001953125 	-53.7999992370605 	-0.119140625 	-53.7999992370605 	-0.025390625 	-53.7999992370605 	-0.017578125 	-53.7999992370605 	-0.080078125 	-53.7999992370605 	-0.021484375 	-53.7000007629395 	-0.03515625 	-53.8000030517578 	0.001953125 	-53.8000030517578 	-0.087890625 	-53.7999992370605 	-0.033203125 	-53.7000007629395 	-0.046875 	-53.7999992370605 	-0.181640625 	-53.7000007629395 	0.0078125 	-53.7999992370605 	-0.021484375 	
-53.6000022888184 	-0.0332031846046448 	-53.7000007629395 	-0.05859375 	-53.7000007629395 	0.00390625 	-53.7000007629395 	-0.109375 	-53.7000007629395 	-0.0234375 	-53.7000007629395 	-0.01953125 	-53.7000007629395 	-0.06640625 	-53.7000007629395 	-0.0078125 	-53.6000022888184 	-0.0332031846046448 	-53.7000007629395 	0.01171875 	-53.7000007629395 	-0.0703125 	-53.7000007629395 	-0.0234375 	-53.6000022888184 	-0.0449219346046448 	-53.7000007629395 	-0.17578125 	-53.6000022888184 	0.00976556539535522 	-53.7000007629395 	-0.01171875 	
-53.5 	-0.033203125 	-53.5999984741211 	-0.064453125 	-53.5999984741211 	0.005859375 	-53.5999984741211 	-0.107421875 	-53.5999984741211 	-0.021484375 	-53.5999984741211 	-0.025390625 	-53.5999984741211 	-0.064453125 	-53.5999984741211 	-0.013671875 	-53.5 	-0.029296875 	-53.6000022888184 	0.00585931539535522 	-53.6000022888184 	-0.0644531846046448 	-53.5999984741211 	-0.021484375 	-53.5 	-0.052734375 	-53.5999984741211 	-0.169921875 	-53.5 	0.013671875 	-53.5999984741211 	-0.017578125 	
-53.4000015258789 	-0.0332032740116119 	-53.5 	-0.052734375 	-53.5 	0.009765625 	-53.5 	-0.111328125 	-53.5 	-0.029296875 	-53.5 	-0.025390625 	-53.5 	-0.060546875 	-53.5 	-0.009765625 	-53.4000015258789 	-0.0253907740116119 	-53.5 	0.009765625 	-53.5 	-0.072265625 	-53.5 	-0.017578125 	-53.4000015258789 	-0.0488282740116119 	-53.5 	-0.166015625 	-53.4000015258789 	0.0175779759883881 	-53.5 	-0.013671875 	
-53.2999992370605 	-0.033203125 	-53.3999977111816 	-0.044921875 	-53.3999977111816 	0.013671875 	-53.3999977111816 	-0.123046875 	-53.3999977111816 	-0.025390625 	-53.3999977111816 	-0.013671875 	-53.3999977111816 	-0.064453125 	-53.3999977111816 	-0.005859375 	-53.2999992370605 	-0.025390625 	-53.4000015258789 	0.00195297598838806 	-53.4000015258789 	-0.0683595240116119 	-53.3999977111816 	-0.009765625 	-53.2999992370605 	-0.048828125 	-53.3999977111816 	-0.173828125 	-53.2999992370605 	0.017578125 	-53.3999977111816 	-0.021484375 	
-53.2000007629395 	-0.033203125 	-53.2999992370605 	-0.044921875 	-53.2999992370605 	0.013671875 	-53.2999992370605 	-0.115234375 	-53.2999992370605 	-0.025390625 	-53.2999992370605 	-0.017578125 	-53.2999992370605 	-0.076171875 	-53.2999992370605 	-0.005859375 	-53.2000007629395 	-0.025390625 	-53.3000030517578 	0.001953125 	-53.3000030517578 	-0.060546875 	-53.2999992370605 	-0.017578125 	-53.2000007629395 	-0.041015625 	-53.2999992370605 	-0.173828125 	-53.2000007629395 	0.025390625 	-53.2999992370605 	-0.021484375 	
-53.1000022888184 	-0.0390622615814209 	-53.2000007629395 	-0.048828125 	-53.2000007629395 	0.021484375 	-53.2000007629395 	-0.103515625 	-53.2000007629395 	-0.017578125 	-53.2000007629395 	-0.009765625 	-53.2000007629395 	-0.060546875 	-53.2000007629395 	0.001953125 	-53.1000022888184 	-0.0351560115814209 	-53.2000007629395 	0.001953125 	-53.2000007629395 	-0.056640625 	-53.2000007629395 	-0.009765625 	-53.1000022888184 	-0.0546872615814209 	-53.2000007629395 	-0.173828125 	-53.1000022888184 	0.0195314884185791 	-53.2000007629395 	-0.013671875 	
-53 	-0.041015625 	-53.0999984741211 	-0.0546875 	-53.0999984741211 	0.0234375 	-53.0999984741211 	-0.12109375 	-53.0999984741211 	-0.01953125 	-53.0999984741211 	-0.015625 	-53.0999984741211 	-0.0625 	-53.0999984741211 	-0.015625 	-53 	-0.037109375 	-53.1000022888184 	-0.0039060115814209 	-53.1000022888184 	-0.0624997615814209 	-53.0999984741211 	-0.0234375 	-53 	-0.056640625 	-53.0999984741211 	-0.1796875 	-53 	0.017578125 	-53.0999984741211 	-0.01953125 	
-52.9000015258789 	-0.037109375 	-53 	-0.056640625 	-53 	0.017578125 	-53 	-0.130859375 	-53 	-0.017578125 	-53 	-0.017578125 	-53 	-0.064453125 	-53 	-0.017578125 	-52.9000015258789 	-0.037109375 	-53 	-0.005859375 	-53 	-0.064453125 	-53 	-0.025390625 	-52.9000015258789 	-0.056640625 	-53 	-0.173828125 	-52.9000015258789 	0.005859375 	-53 	-0.029296875 	
-52.7999992370605 	-0.029296875 	-52.8999977111816 	-0.056640625 	-52.8999977111816 	0.009765625 	-52.8999977111816 	-0.130859375 	-52.8999977111816 	-0.029296875 	-52.8999977111816 	-0.029296875 	-52.8999977111816 	-0.064453125 	-52.8999977111816 	-0.017578125 	-52.7999992370605 	-0.021484375 	-52.9000015258789 	-0.009765625 	-52.9000015258789 	-0.072265625 	-52.8999977111816 	-0.017578125 	-52.7999992370605 	-0.056640625 	-52.8999977111816 	-0.181640625 	-52.7999992370605 	0.013671875 	-52.8999977111816 	-0.029296875 	
-52.7000007629395 	-0.037109375 	-52.7999992370605 	-0.048828125 	-52.7999992370605 	0.021484375 	-52.7999992370605 	-0.123046875 	-52.7999992370605 	-0.013671875 	-52.7999992370605 	-0.017578125 	-52.7999992370605 	-0.056640625 	-52.7999992370605 	-0.009765625 	-52.7000007629395 	-0.033203125 	-52.8000030517578 	0.00195282697677612 	-52.8000030517578 	-0.0605471730232239 	-52.7999992370605 	-0.017578125 	-52.7000007629395 	-0.044921875 	-52.7999992370605 	-0.173828125 	-52.7000007629395 	0.009765625 	-52.7999992370605 	-0.013671875 	
-52.6000022888184 	-0.0371095240116119 	-52.7000007629395 	-0.048828125 	-52.7000007629395 	0.017578125 	-52.7000007629395 	-0.126953125 	-52.7000007629395 	-0.013671875 	-52.7000007629395 	-0.025390625 	-52.7000007629395 	-0.072265625 	-52.7000007629395 	-0.013671875 	-52.6000022888184 	-0.0292970240116119 	-52.7000007629395 	-0.017578125 	-52.7000007629395 	-0.064453125 	-52.7000007629395 	-0.021484375 	-52.6000022888184 	-0.0527345240116119 	-52.7000007629395 	-0.177734375 	-52.6000022888184 	0.0136717259883881 	-52.7000007629395 	-0.025390625 	
-52.5 	-0.044921875 	-52.5999984741211 	-0.048828125 	-52.5999984741211 	0.021484375 	-52.5999984741211 	-0.134765625 	-52.5999984741211 	-0.017578125 	-52.5999984741211 	-0.021484375 	-52.5999984741211 	-0.064453125 	-52.5999984741211 	-0.017578125 	-52.5 	-0.041015625 	-52.6000022888184 	-0.0175782740116119 	-52.6000022888184 	-0.0527345240116119 	-52.5999984741211 	-0.025390625 	-52.5 	-0.056640625 	-52.5999984741211 	-0.177734375 	-52.5 	0.005859375 	-52.5999984741211 	-0.029296875 	
-52.4000015258789 	-0.0468749403953552 	-52.5 	-0.052734375 	-52.5 	0.017578125 	-52.5 	-0.146484375 	-52.5 	-0.033203125 	-52.5 	-0.025390625 	-52.5 	-0.072265625 	-52.5 	-0.013671875 	-52.4000015258789 	-0.0429686903953552 	-52.5 	-0.013671875 	-52.5 	-0.060546875 	-52.5 	-0.029296875 	-52.4000015258789 	-0.0781249403953552 	-52.5 	-0.177734375 	-52.4000015258789 	0.00781255960464478 	-52.5 	-0.037109375 	
-52.2999992370605 	-0.05078125 	-52.3999977111816 	-0.06640625 	-52.3999977111816 	0.0078125 	-52.3999977111816 	-0.1484375 	-52.3999977111816 	-0.03515625 	-52.3999977111816 	-0.02734375 	-52.3999977111816 	-0.07421875 	-52.3999977111816 	-0.01171875 	-52.2999992370605 	-0.05078125 	-52.4000015258789 	-0.0234374403953552 	-52.4000015258789 	-0.0742186903953552 	-52.3999977111816 	-0.03125 	-52.2999992370605 	-0.06640625 	-52.3999977111816 	-0.19140625 	-52.2999992370605 	0 	-52.3999977111816 	-0.0390625 	
-52.2000007629395 	-0.056640625 	-52.2999992370605 	-0.0625 	-52.2999992370605 	0 	-52.2999992370605 	-0.15625 	-52.2999992370605 	-0.03125 	-52.2999992370605 	-0.03515625 	-52.2999992370605 	-0.08984375 	-52.2999992370605 	-0.0078125 	-52.2000007629395 	-0.052734375 	-52.3000030517578 	-0.0195313990116119 	-52.3000030517578 	-0.0664063990116119 	-52.2999992370605 	-0.0390625 	-52.2000007629395 	-0.056640625 	-52.2999992370605 	-0.1953125 	-52.2000007629395 	0.005859375 	-52.2999992370605 	-0.03515625 	
-52.1000022888184 	-0.0527345240116119 	-52.2000007629395 	-0.076171875 	-52.2000007629395 	0.005859375 	-52.2000007629395 	-0.150390625 	-52.2000007629395 	-0.033203125 	-52.2000007629395 	-0.037109375 	-52.2000007629395 	-0.083984375 	-52.2000007629395 	-0.013671875 	-52.1000022888184 	-0.0410157740116119 	-52.2000007629395 	-0.033203125 	-52.2000007629395 	-0.076171875 	-52.2000007629395 	-0.033203125 	-52.1000022888184 	-0.0527345240116119 	-52.2000007629395 	-0.189453125 	-52.1000022888184 	0.00976547598838806 	-52.2000007629395 	-0.041015625 	
-52 	-0.04296875 	-52.0999984741211 	-0.072265625 	-52.0999984741211 	0.009765625 	-52.0999984741211 	-0.138671875 	-52.0999984741211 	-0.029296875 	-52.0999984741211 	-0.033203125 	-52.0999984741211 	-0.080078125 	-52.0999984741211 	-0.021484375 	-52 	-0.03515625 	-52.1000022888184 	-0.0292970240116119 	-52.1000022888184 	-0.0722657740116119 	-52.0999984741211 	-0.048828125 	-52 	-0.0546875 	-52.0999984741211 	-0.181640625 	-52 	0.01953125 	-52.0999984741211 	-0.033203125 	
-51.9000015258789 	-0.0449221134185791 	-52 	-0.0625 	-52 	0.01953125 	-52 	-0.125 	-52 	-0.01953125 	-52 	-0.0234375 	-52 	-0.0703125 	-52 	-0.01171875 	-51.9000015258789 	-0.0253908634185791 	-52 	-0.01953125 	-52 	-0.0625 	-52 	-0.03515625 	-51.9000015258789 	-0.0488283634185791 	-52 	-0.16796875 	-51.9000015258789 	0.0175778865814209 	-52 	-0.03515625 	
-51.7999992370605 	-0.046875 	-51.8999977111816 	-0.068359375 	-51.8999977111816 	0.029296875 	-51.8999977111816 	-0.123046875 	-51.8999977111816 	-0.009765625 	-51.8999977111816 	-0.029296875 	-51.8999977111816 	-0.064453125 	-51.8999977111816 	-0.013671875 	-51.7999992370605 	-0.03515625 	-51.9000015258789 	-0.0136721134185791 	-51.9000015258789 	-0.0566408634185791 	-51.8999977111816 	-0.025390625 	-51.7999992370605 	-0.05078125 	-51.8999977111816 	-0.162109375 	-51.7999992370605 	0.015625 	-51.8999977111816 	-0.029296875 	
-51.7000007629395 	-0.041015625 	-51.7999992370605 	-0.0625 	-51.7999992370605 	0.03125 	-51.7999992370605 	-0.12109375 	-51.7999992370605 	-0.0078125 	-51.7999992370605 	-0.03125 	-51.7999992370605 	-0.078125 	-51.7999992370605 	-0.015625 	-51.7000007629395 	-0.029296875 	-51.8000030517578 	-0.0117186903953552 	-51.8000030517578 	-0.0585936903953552 	-51.7999992370605 	-0.02734375 	-51.7000007629395 	-0.052734375 	-51.7999992370605 	-0.171875 	-51.7000007629395 	-0.001953125 	-51.7999992370605 	-0.03125 	
-51.6000022888184 	-0.0429686903953552 	-51.7000007629395 	-0.052734375 	-51.7000007629395 	0.037109375 	-51.7000007629395 	-0.126953125 	-51.7000007629395 	-0.001953125 	-51.7000007629395 	-0.025390625 	-51.7000007629395 	-0.064453125 	-51.7000007629395 	-0.009765625 	-51.6000022888184 	-0.0312499403953552 	-51.7000007629395 	-0.013671875 	-51.7000007629395 	-0.064453125 	-51.7000007629395 	-0.033203125 	-51.6000022888184 	-0.0546874403953552 	-51.7000007629395 	-0.166015625 	-51.6000022888184 	-0.00390619039535522 	-51.7000007629395 	-0.033203125 	
-51.5 	-0.033203125 	-51.5999984741211 	-0.0546875 	-51.5999984741211 	0.03515625 	-51.5999984741211 	-0.12890625 	-51.5999984741211 	-0.00390625 	-51.5999984741211 	-0.0390625 	-51.5999984741211 	-0.0625 	-51.5999984741211 	-0.0234375 	-51.5 	-0.029296875 	-51.6000022888184 	-0.0156249403953552 	-51.6000022888184 	-0.0585936903953552 	-51.5999984741211 	-0.03515625 	-51.5 	-0.044921875 	-51.5999984741211 	-0.171875 	-51.5 	0.005859375 	-51.5999984741211 	-0.02734375 	
-51.4000015258789 	-0.033203125 	-51.5 	-0.052734375 	-51.5 	0.037109375 	-51.5 	-0.119140625 	-51.5 	0.005859375 	-51.5 	-0.017578125 	-51.5 	-0.052734375 	-51.5 	-0.013671875 	-51.4000015258789 	-0.025390625 	-51.5 	-0.005859375 	-51.5 	-0.044921875 	-51.5 	-0.033203125 	-51.4000015258789 	-0.037109375 	-51.5 	-0.158203125 	-51.4000015258789 	-0.001953125 	-51.5 	-0.013671875 	
-51.2999992370605 	-0.033203125 	-51.3999977111816 	-0.052734375 	-51.3999977111816 	0.044921875 	-51.3999977111816 	-0.119140625 	-51.3999977111816 	-0.005859375 	-51.3999977111816 	-0.029296875 	-51.3999977111816 	-0.052734375 	-51.3999977111816 	-0.013671875 	-51.2999992370605 	-0.021484375 	-51.4000015258789 	-0.009765625 	-51.4000015258789 	-0.052734375 	-51.3999977111816 	-0.033203125 	-51.2999992370605 	-0.033203125 	-51.3999977111816 	-0.158203125 	-51.2999992370605 	-0.001953125 	-51.3999977111816 	-0.013671875 	
-51.2000007629395 	-0.033203125 	-51.2999992370605 	-0.052734375 	-51.2999992370605 	0.037109375 	-51.2999992370605 	-0.119140625 	-51.2999992370605 	0.001953125 	-51.2999992370605 	-0.021484375 	-51.2999992370605 	-0.052734375 	-51.2999992370605 	-0.029296875 	-51.2000007629395 	-0.021484375 	-51.3000030517578 	-0.021484375 	-51.3000030517578 	-0.052734375 	-51.2999992370605 	-0.033203125 	-51.2000007629395 	-0.044921875 	-51.2999992370605 	-0.154296875 	-51.2000007629395 	-0.013671875 	-51.2999992370605 	-0.009765625 	
-51.1000022888184 	-0.0292970240116119 	-51.2000007629395 	-0.064453125 	-51.2000007629395 	0.037109375 	-51.2000007629395 	-0.119140625 	-51.2000007629395 	0.005859375 	-51.2000007629395 	-0.017578125 	-51.2000007629395 	-0.052734375 	-51.2000007629395 	-0.033203125 	-51.1000022888184 	-0.0253907740116119 	-51.2000007629395 	-0.021484375 	-51.2000007629395 	-0.052734375 	-51.2000007629395 	-0.044921875 	-51.1000022888184 	-0.0371095240116119 	-51.2000007629395 	-0.150390625 	-51.1000022888184 	-0.0175782740116119 	-51.2000007629395 	-0.017578125 	
-51 	-0.037109375 	-51.0999984741211 	-0.060546875 	-51.0999984741211 	0.041015625 	-51.0999984741211 	-0.115234375 	-51.0999984741211 	0.009765625 	-51.0999984741211 	-0.013671875 	-51.0999984741211 	-0.048828125 	-51.0999984741211 	-0.029296875 	-51 	-0.025390625 	-51.1000022888184 	-0.0175782740116119 	-51.1000022888184 	-0.0605470240116119 	-51.0999984741211 	-0.041015625 	-51 	-0.037109375 	-51.0999984741211 	-0.146484375 	-51 	-0.013671875 	-51.0999984741211 	-0.021484375 	
-50.9000015258789 	-0.0351561903953552 	-51 	-0.064453125 	-51 	0.025390625 	-51 	-0.119140625 	-51 	0.005859375 	-51 	-0.025390625 	-51 	-0.060546875 	-51 	-0.033203125 	-50.9000015258789 	-0.0234374403953552 	-51 	-0.021484375 	-51 	-0.064453125 	-51 	-0.044921875 	-50.9000015258789 	-0.0468749403953552 	-51 	-0.162109375 	-50.9000015258789 	-0.0117186903953552 	-51 	-0.025390625 	
-50.7999992370605 	-0.04296875 	-50.8999977111816 	-0.06640625 	-50.8999977111816 	0.0234375 	-50.8999977111816 	-0.1328125 	-50.8999977111816 	0.00390625 	-50.8999977111816 	-0.02734375 	-50.8999977111816 	-0.0625 	-50.8999977111816 	-0.03515625 	-50.7999992370605 	-0.0234375 	-50.9000015258789 	-0.0234374403953552 	-50.9000015258789 	-0.0624999403953552 	-50.8999977111816 	-0.0390625 	-50.7999992370605 	-0.046875 	-50.8999977111816 	-0.15625 	-50.7999992370605 	-0.01953125 	-50.8999977111816 	-0.01953125 	
-50.7000007629395 	-0.044921875 	-50.7999992370605 	-0.0625 	-50.7999992370605 	0.0234375 	-50.7999992370605 	-0.1328125 	-50.7999992370605 	-0.00390625 	-50.7999992370605 	-0.02734375 	-50.7999992370605 	-0.0625 	-50.7999992370605 	-0.03515625 	-50.7000007629395 	-0.033203125 	-50.8000030517578 	-0.03515625 	-50.8000030517578 	-0.0625 	-50.7999992370605 	-0.04296875 	-50.7000007629395 	-0.056640625 	-50.7999992370605 	-0.15234375 	-50.7000007629395 	-0.021484375 	-50.7999992370605 	-0.015625 	
-50.6000022888184 	-0.0351566076278687 	-50.7000007629395 	-0.068359375 	-50.7000007629395 	0.017578125 	-50.7000007629395 	-0.138671875 	-50.7000007629395 	-0.005859375 	-50.7000007629395 	-0.037109375 	-50.7000007629395 	-0.068359375 	-50.7000007629395 	-0.033203125 	-50.6000022888184 	-0.0234378576278687 	-50.7000007629395 	-0.033203125 	-50.7000007629395 	-0.072265625 	-50.7000007629395 	-0.041015625 	-50.6000022888184 	-0.0468753576278687 	-50.7000007629395 	-0.150390625 	-50.6000022888184 	-0.0234378576278687 	-50.7000007629395 	-0.013671875 	
-50.5 	-0.044921875 	-50.5999984741211 	-0.05859375 	-50.5999984741211 	0.02734375 	-50.5999984741211 	-0.12890625 	-50.5999984741211 	0 	-50.5999984741211 	-0.02734375 	-50.5999984741211 	-0.0625 	-50.5999984741211 	-0.0234375 	-50.5 	-0.025390625 	-50.6000022888184 	-0.0312503576278687 	-50.6000022888184 	-0.0625003576278687 	-50.5999984741211 	-0.03125 	-50.5 	-0.048828125 	-50.5999984741211 	-0.140625 	-50.5 	-0.025390625 	-50.5999984741211 	-0.015625 	
-50.4000015258789 	-0.0410157740116119 	-50.5 	-0.056640625 	-50.5 	0.025390625 	-50.5 	-0.123046875 	-50.5 	-0.005859375 	-50.5 	-0.037109375 	-50.5 	-0.068359375 	-50.5 	-0.037109375 	-50.4000015258789 	-0.0214845240116119 	-50.5 	-0.033203125 	-50.5 	-0.060546875 	-50.5 	-0.033203125 	-50.4000015258789 	-0.0449220240116119 	-50.5 	-0.138671875 	-50.4000015258789 	-0.0136720240116119 	-50.5 	-0.013671875 	
-50.2999992370605 	-0.03125 	-50.3999977111816 	-0.064453125 	-50.3999977111816 	0.029296875 	-50.3999977111816 	-0.126953125 	-50.3999977111816 	0.005859375 	-50.3999977111816 	-0.033203125 	-50.3999977111816 	-0.060546875 	-50.3999977111816 	-0.025390625 	-50.2999992370605 	-0.01171875 	-50.4000015258789 	-0.0292970240116119 	-50.4000015258789 	-0.0644532740116119 	-50.3999977111816 	-0.037109375 	-50.2999992370605 	-0.015625 	-50.3999977111816 	-0.134765625 	-50.2999992370605 	0 	-50.3999977111816 	-0.005859375 	
-50.2000007629395 	-0.02734375 	-50.2999992370605 	-0.046875 	-50.2999992370605 	0.046875 	-50.2999992370605 	-0.1015625 	-50.2999992370605 	0.0078125 	-50.2999992370605 	-0.01953125 	-50.2999992370605 	-0.046875 	-50.2999992370605 	-0.01171875 	-50.2000007629395 	-0.015625 	-50.3000030517578 	-0.0195316076278687 	-50.3000030517578 	-0.0468753576278687 	-50.2999992370605 	-0.0234375 	-50.2000007629395 	-0.015625 	-50.2999992370605 	-0.125 	-50.2000007629395 	-0.00390625 	-50.2999992370605 	-0.00390625 	
-50.1000022888184 	-0.0253902673721313 	-50.2000007629395 	-0.046875 	-50.2000007629395 	0.0546875 	-50.2000007629395 	-0.1015625 	-50.2000007629395 	0.01171875 	-50.2000007629395 	-0.01171875 	-50.2000007629395 	-0.02734375 	-50.2000007629395 	-0.01171875 	-50.1000022888184 	-0.0253902673721313 	-50.2000007629395 	-0.01953125 	-50.2000007629395 	-0.0546875 	-50.2000007629395 	-0.02734375 	-50.1000022888184 	-0.0332027673721313 	-50.2000007629395 	-0.12890625 	-50.1000022888184 	-0.0175777673721313 	-50.2000007629395 	-0.0078125 	
-50 	-0.017578125 	-50.0999984741211 	-0.056640625 	-50.0999984741211 	0.041015625 	-50.0999984741211 	-0.103515625 	-50.0999984741211 	-0.005859375 	-50.0999984741211 	-0.009765625 	-50.0999984741211 	-0.044921875 	-50.0999984741211 	-0.017578125 	-50 	-0.017578125 	-50.1000022888184 	-0.0253902673721313 	-50.1000022888184 	-0.0488277673721313 	-50.0999984741211 	-0.025390625 	-50 	-0.041015625 	-50.0999984741211 	-0.134765625 	-50 	-0.013671875 	-50.0999984741211 	-0.009765625 	
-49.9000015258789 	-0.0117191076278687 	-50 	-0.048828125 	-50 	0.044921875 	-50 	-0.111328125 	-50 	-0.005859375 	-50 	-0.009765625 	-50 	-0.044921875 	-50 	-0.025390625 	-49.9000015258789 	-0.0156253576278687 	-50 	-0.025390625 	-50 	-0.044921875 	-50 	-0.025390625 	-49.9000015258789 	-0.0312503576278687 	-50 	-0.123046875 	-49.9000015258789 	-0.00390660762786865 	-50 	-0.001953125 	
-49.7999992370605 	-0.015625 	-49.8999977111816 	-0.03515625 	-49.8999977111816 	0.0546875 	-49.8999977111816 	-0.1015625 	-49.8999977111816 	0.00390625 	-49.8999977111816 	0 	-49.8999977111816 	-0.03125 	-49.8999977111816 	-0.015625 	-49.7999992370605 	-0.015625 	-49.9000015258789 	-0.0156253576278687 	-49.9000015258789 	-0.0429691076278687 	-49.8999977111816 	-0.015625 	-49.7999992370605 	-0.03515625 	-49.8999977111816 	-0.109375 	-49.7999992370605 	-0.01953125 	-49.8999977111816 	0.00390625 	
