Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	
9.19999885559082 	0.047700028608233 	
9.30000114440918 	0.0477000116370618 	
9.39999961853027 	0.0495999719641986 	
9.49999809265137 	0.0486000440614589 	
9.60000038146973 	0.0502999877935508 	
9.69999885559082 	0.0500999542236968 	
9.80000114440918 	0.0509000202182506 	
9.89999961853027 	0.0520000198375783 	
9.99999809265137 	0.0550999862680328 	
10.1000003814697 	0.0564000055310316 	
10.1999988555908 	0.05839998855663 	
10.3000011444092 	0.0599000274669379 	
10.3999996185303 	0.0621999773029529 	
10.4999980926514 	0.0631000297544233 	
10.6000003814697 	0.0653000127822452 	
10.6999988555908 	0.06589996261755 	
10.8000011444092 	0.0657000513092498 	
10.8999996185303 	0.0663000373824616 	
10.9999980926514 	0.0679000370000722 	
11.1000003814697 	0.0693999506002001 	
11.1999988555908 	0.0693000362371095 	
11.3000011444092 	0.0711000555020291 	
11.3999996185303 	0.0729000188803184 	
11.4999980926514 	0.072499988367781 	
11.6000003814697 	0.072699991036643 	
11.6999988555908 	0.0727999605187506 	
11.8000011444092 	0.0732999828360335 	
11.8999996185303 	0.0745000352872012 	
11.9999980926514 	0.0742999715803307 	
12.1000003814697 	0.0737999773045885 	
12.1999988555908 	0.0744999996204569 	
12.3000011444092 	0.0761999525093415 	
12.3999996185303 	0.0788000547399861 	
12.4999980926514 	0.0782999940856826 	
12.6000003814697 	0.0801000133506022 	
12.6999988555908 	0.0811000160210824 	
12.8000011444092 	0.0831000322359614 	
12.8999996185303 	0.0841999519361707 	
12.9999980926514 	0.084800007440208 	
13.1000003814697 	0.084499946788128 	
13.1999988555908 	0.0848000551231962 	
13.3000011444092 	0.0856999914176413 	
13.3999996185303 	0.0879999940880225 	
13.4999980926514 	0.0885999862657627 	
13.6000003814697 	0.0897999557491858 	
13.6999988555908 	0.0905999780661659 	
13.8000011444092 	0.090600039675337 	
13.8999996185303 	0.0904999488848262 	
13.9999980926514 	0.0913000406289939 	
14.1000003814697 	0.0914000192642561 	
14.1999988555908 	0.0924999782546365 	
14.3000011444092 	0.0925999568935367 	
14.3999996185303 	0.0918000411984394 	
14.4999980926514 	0.0938000499736518 	
14.6000003814697 	0.0940000120172044 	
14.6999988555908 	0.0944999544153688 	
14.8000011444092 	0.094300035667402 	
