Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-27.4000015258789 	0.173699770544772 	-27.4000015258789 	0 	
-27.3000011444092 	0.191599733541807 	-27.3000011444092 	0 	
-27.2000007629395 	0.214399725340627 	-27.2000007629395 	0 	
-27.1000003814697 	0.220199762534321 	-27.1000003814697 	0 	
-27 	0.241000004956732 	-27 	0 	
-26.9000015258789 	0.235699838634901 	-26.9000015258789 	0 	
-26.8000011444092 	0.220799956128758 	-26.8000011444092 	0 	
-26.7000007629395 	0.212999889372441 	-26.7000007629395 	0 	
-26.6000003814697 	0.205199973675917 	-26.6000003814697 	0 	
-26.5 	0.198699955370103 	-26.5 	0 	
-26.4000015258789 	0.197499947549659 	-26.4000015258789 	0 	
-26.3000011444092 	0.197499879453972 	-26.3000011444092 	0 	
-26.2000007629395 	0.195399921416538 	-26.2000007629395 	0 	
-26.1000003814697 	0.200999733733624 	-26.1000003814697 	0 	
-26 	0.213599978826096 	-26 	0 	
-25.9000015258789 	0.228999650571495 	-25.9000015258789 	0 	
-25.8000011444092 	0.244299648093147 	-25.8000011444092 	0 	
-25.7000007629395 	0.248799719811359 	-25.7000007629395 	0 	
-25.6000003814697 	0.250199735641218 	-25.6000003814697 	0 	
-25.5 	0.244399952316599 	-25.5 	0 	
-25.4000015258789 	0.238599748037814 	-25.4000015258789 	0 	
-25.3000011444092 	0.236599838066468 	-25.3000011444092 	0 	
-25.2000007629395 	0.232999766536523 	-25.2000007629395 	0 	
-25.1000003814697 	0.2319997779814 	-25.1000003814697 	0 	
-25 	0.233000054930017 	-25 	0 	
-24.9000015258789 	0.231499758530845 	-24.9000015258789 	0 	
-24.8000011444092 	0.231999724575871 	-24.8000011444092 	0 	
-24.7000007629395 	0.236799690628686 	-24.7000007629395 	0 	
-24.6000003814697 	0.240399758622516 	-24.6000003814697 	0 	
-24.5 	0.238200001047517 	-24.5 	0 	
-24.4000015258789 	0.223699978349032 	-24.4000015258789 	0 	
-24.3000011444092 	0.212499946497701 	-24.3000011444092 	0 	
-24.2000007629395 	0.204599879070884 	-24.2000007629395 	0 	
-24.1000003814697 	0.19519991731795 	-24.1000003814697 	0 	
-24 	0.188399997899978 	-24 	0 	
-23.9000015258789 	0.189299916266464 	-23.9000015258789 	0 	
-23.8000011444092 	0.188499973486614 	-23.8000011444092 	0 	
-23.7000007629395 	0.19019994773771 	-23.7000007629395 	0 	
-23.6000003814697 	0.189899968048849 	-23.6000003814697 	0 	
-23.5 	0.188999998856161 	-23.5 	0 	
-23.4000015258789 	0.188399943639524 	-23.4000015258789 	0 	
-23.3000011444092 	0.187599997138022 	-23.3000011444092 	0 	
-23.2000007629395 	0.186699964619038 	-23.2000007629395 	0 	
-23.1000003814697 	0.185399965284887 	-23.1000003814697 	0 	
-23 	0.182200001527235 	-23 	0 	
-22.9000015258789 	0.182900001524104 	-22.9000015258789 	0 	
-22.8000011444092 	0.183500018119958 	-22.8000011444092 	0 	
-22.7000007629395 	0.184499949358724 	-22.7000007629395 	0 	
-22.6000003814697 	0.18310000591373 	-22.6000003814697 	0 	
-22.5 	0.183800002861972 	-22.5 	0 	
-22.4000015258789 	0.184199999806879 	-22.4000015258789 	0 	
