Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-13.3000011444092 	0.0113003153310274 	-13.3000011444092 	0 	
-13.2000007629395 	0.0153002249717247 	-13.2000007629395 	0 	
-13.1000003814697 	0.027300123070745 	-13.1000003814697 	0 	
-13 	0.0441000099635858 	-13 	0 	
-12.9000015258789 	0.0675999449267692 	-12.9000015258789 	0 	
-12.8000011444092 	0.0825000726217695 	-12.8000011444092 	0 	
-12.7000007629395 	0.0963000194533379 	-12.7000007629395 	0 	
-12.6000003814697 	0.105200135993073 	-12.6000003814697 	0 	
-12.5 	0.124000005576818 	-12.5 	0 	
-12.4000015258789 	0.148299966287595 	-12.4000015258789 	0 	
-12.3000011444092 	0.166799827384239 	-12.3000011444092 	0 	
-12.2000007629395 	0.199000109863846 	-12.2000007629395 	0 	
-12.1000003814697 	0.162801212216436 	-12.1000003814697 	0 	
-12 	0.156699989129265 	-12 	0 	
-11.9000015258789 	0.144399300763325 	-11.9000015258789 	0 	
-11.8000011444092 	0.0700994113431079 	-11.8000011444092 	0 	
-11.7000007629395 	0.0121979480718437 	-11.7000007629395 	0 	
-11.6000003814697 	0.0319968600742868 	-11.6000003814697 	0 	
-11.5 	0.0470999978788313 	-11.5 	0 	
-11.4000015258789 	0.0726951563374314 	-11.4000015258789 	0 	
-11.3000011444092 	0.0880963924428215 	-11.3000011444092 	0 	
-11.2000007629395 	0.153996431730775 	-11.2000007629395 	0 	
-11.1000003814697 	0.235497337911511 	-11.1000003814697 	0 	
-11 	0.28879997911281 	-11 	0 	
-10.9000015258789 	0.178702416134911 	-10.9000015258789 	0 	
-10.8000011444092 	0.0885026498763182 	-10.8000011444092 	0 	
