Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-27.1000003814697 	0.154699814036576 	-27.1000003814697 	0 	
-27 	0.180099987032008 	-27 	0 	
-26.9000015258789 	0.179499877263879 	-26.9000015258789 	0 	
-26.8000011444092 	0.168199960899074 	-26.8000011444092 	0 	
-26.7000007629395 	0.16439987755075 	-26.7000007629395 	0 	
-26.6000003814697 	0.162899899867625 	-26.6000003814697 	0 	
-26.5 	0.159700007538049 	-26.5 	0 	
-26.4000015258789 	0.157599959093204 	-26.4000015258789 	0 	
-26.3000011444092 	0.156799983124074 	-26.3000011444092 	0 	
-26.2000007629395 	0.151999960427929 	-26.2000007629395 	0 	
-26.1000003814697 	0.14759996414432 	-26.1000003814697 	0 	
-26 	0.14550001459429 	-26 	0 	
-25.9000015258789 	0.148999942779483 	-25.9000015258789 	0 	
-25.8000011444092 	0.151599917699059 	-25.8000011444092 	0 	
-25.7000007629395 	0.148400006775773 	-25.7000007629395 	0 	
-25.6000003814697 	0.148599950891366 	-25.6000003814697 	0 	
-25.5 	0.146600007439702 	-25.5 	0 	
-25.4000015258789 	0.14999991293007 	-25.4000015258789 	0 	
-25.3000011444092 	0.156099911884667 	-25.3000011444092 	0 	
-25.2000007629395 	0.164299764157477 	-25.2000007629395 	0 	
-25.1000003814697 	0.169399735641491 	-25.1000003814697 	0 	
-25 	0.166200002098776 	-25 	0 	
-24.9000015258789 	0.167199807645375 	-24.9000015258789 	0 	
-24.8000011444092 	0.163399798777391 	-24.8000011444092 	0 	
-24.7000007629395 	0.164399760440574 	-24.7000007629395 	0 	
-24.6000003814697 	0.166399777986953 	-24.6000003814697 	0 	
-24.5 	0.162499986556213 	-24.5 	0 	
-24.4000015258789 	0.148499973678554 	-24.4000015258789 	0 	
-24.3000011444092 	0.135400013641629 	-24.3000011444092 	0 	
-24.2000007629395 	0.125899922848475 	-24.2000007629395 	0 	
-24.1000003814697 	0.118499924854405 	-24.1000003814697 	0 	
-24 	0.115000009158393 	-24 	0 	
-23.9000015258789 	0.116799963761878 	-23.9000015258789 	0 	
-23.8000011444092 	0.116999968151504 	-23.8000011444092 	0 	
-23.7000007629395 	0.121399919702526 	-23.7000007629395 	0 	
-23.6000003814697 	0.122199943732994 	-23.6000003814697 	0 	
-23.5 	0.119400000956375 	-23.5 	0 	
-23.4000015258789 	0.114999988083582 	-23.4000015258789 	0 	
-23.3000011444092 	0.110199988081149 	-23.3000011444092 	0 	
-23.2000007629395 	0.10839996843788 	-23.2000007629395 	0 	
-23.1000003814697 	0.106199981975806 	-23.1000003814697 	0 	
-23 	0.103100014501251 	-23 	0 	
-22.9000015258789 	0.104500001623819 	-22.9000015258789 	0 	
-22.8000011444092 	0.107399995522428 	-22.8000011444092 	0 	
-22.7000007629395 	0.110099956229533 	-22.7000007629395 	0 	
-22.6000003814697 	0.109299989417195 	-22.6000003814697 	0 	
-22.5 	0.11259999685717 	-22.5 	0 	
-22.4000015258789 	0.117199987696949 	-22.4000015258789 	0 	
-22.3000011444092 	0.119999958900735 	-22.3000011444092 	0 	
-22.2000007629395 	0.120599985984882 	-22.2000007629395 	0 	
