Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_Y 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_Y 	
257.600006103516 	1.15234375 	257.600006103516 	0.451928901851112 	
257.700012207031 	1.15234375 	257.700012207031 	0.452349110662621 	
257.800018310547 	1.15234375 	257.800018310547 	0.452768889602365 	
257.899993896484 	1.15234375 	257.899993896484 	0.45318811119852 	
258 	1.15234375 	258 	0.453607031815825 	
258.100006103516 	1.15234375 	258.100006103516 	0.454025523850157 	
258.200012207031 	1.15234375 	258.200012207031 	0.454443587730549 	
258.300018310547 	1.15234375 	258.300018310547 	0.454861223885947 	
258.399993896484 	1.15234375 	258.399993896484 	0.455278305495389 	
258.5 	1.140625 	258.5 	0.455695087615114 	
258.600006103516 	1.140625 	258.600006103516 	0.456111443293022 	
258.700012207031 	1.140625 	258.700012207031 	0.456527372956074 	
258.800018310547 	1.140625 	258.800018310547 	0.456942877030822 	
258.899993896484 	1.140625 	258.899993896484 	0.457357829343925 	
259 	1.1484375 	259 	0.45777248364966 	
259.100006103516 	1.15234375 	259.100006103516 	0.458186713644203 	
259.200012207031 	1.15234375 	259.200012207031 	0.458600519752492 	
259.300018310547 	1.1484375 	259.300018310547 	0.459013902399065 	
259.399993896484 	1.15234375 	259.399993896484 	0.459426736054962 	
259.5 	1.15234375 	259.5 	0.459839273179007 	
259.600006103516 	1.15234375 	259.600006103516 	0.460251388112409 	
259.700012207031 	1.15234375 	259.700012207031 	0.460663081278098 	
259.800018310547 	1.15234375 	259.800018310547 	0.461074353098606 	
259.899993896484 	1.15234375 	259.899993896484 	0.461485078686134 	
260 	1.1484375 	260 	0.461895509210529 	
260.100006103516 	1.15234375 	260.100006103516 	0.462305519654808 	
260.200012207031 	1.15234375 	260.200012207031 	0.462715110439906 	
260.300018310547 	1.14453125 	260.300018310547 	0.463124281986357 	
260.399993896484 	1.140625 	260.399993896484 	0.46353291004432 	
260.5 	1.1484375 	260.5 	0.463941244501107 	
260.600006103516 	1.15234375 	260.600006103516 	0.464349160978338 	
260.700012207031 	1.15234375 	260.700012207031 	0.464756659894961 	
260.800018310547 	1.14453125 	260.800018310547 	0.465163741669525 	
260.899993896484 	1.15234375 	260.899993896484 	0.465570282686955 	
261 	1.14453125 	261 	0.465976531558443 	
261.100006103516 	1.14453125 	261.100006103516 	0.46638236454102 	
261.200012207031 	1.1484375 	261.200012207031 	0.466787782051655 	
261.300018310547 	1.1484375 	261.300018310547 	0.467192784506924 	
261.399993896484 	1.13671875 	261.399993896484 	0.467597248923343 	
261.5 	1.13671875 	261.5 	0.468001422642369 	
261.600006103516 	1.13671875 	261.600006103516 	0.468405182553265 	
261.700012207031 	1.140625 	261.700012207031 	0.468808529071033 	
261.800018310547 	1.13671875 	261.800018310547 	0.469211462557108 	
261.899993896484 	1.13671875 	261.899993896484 	0.469613860679774 	
262 	1.140625 	262 	0.470015969539544 	
262.100006103516 	1.140625 	262.100006103516 	0.470417666654517 	
262.200012207031 	1.140625 	262.200012207031 	0.470818952437475 	
262.300018310547 	1.140625 	262.300018310547 	0.471219827300811 	
262.399993896484 	1.14453125 	262.399993896484 	0.471620169514537 	
262.5 	1.14453125 	262.5 	0.472020223899325 	
262.600006103516 	1.1328125 	262.600006103516 	0.472419868599199 	
262.700012207031 	1.1328125 	262.700012207031 	0.472819104024993 	
262.800018310547 	1.1328125 	262.800018310547 	0.473217930587149 	
262.899993896484 	1.1328125 	262.899993896484 	0.473616227177847 	
263 	1.1328125 	263 	0.47401423736696 	
263.100006103516 	1.1328125 	263.100006103516 	0.474411839921315 	
263.200012207031 	1.13671875 	263.200012207031 	0.474809035249803 	
263.300018310547 	1.140625 	263.300018310547 	0.475205823760934 	
263.399993896484 	1.12890625 	263.399993896484 	0.475602084965941 	
263.5 	1.13671875 	263.5 	0.475998061190167 	
263.600006103516 	1.1328125 	263.600006103516 	0.476393631820121 	
263.700012207031 	1.1328125 	263.700012207031 	0.47678879726277 	
263.800018310547 	1.1328125 	263.800018310547 	0.477183557924699 	
263.899993896484 	1.1328125 	263.899993896484 	0.477577793933106 	
264 	1.140625 	264 	0.477971746375029 	
264.100006103516 	1.13671875 	264.100006103516 	0.478365295253564 	
264.200012207031 	1.140625 	264.200012207031 	0.478758440973768 	
264.300018310547 	1.140625 	264.300018310547 	0.479151183940314 	
264.399993896484 	1.140625 	264.399993896484 	0.479543404893279 	
264.5 	1.140625 	264.5 	0.479935343687605 	
264.600006103516 	1.140625 	264.600006103516 	0.480326880939892 	
264.700012207031 	1.140625 	264.700012207031 	0.480718017053294 	
264.800018310547 	1.1484375 	264.800018310547 	0.481108752430588 	
264.899993896484 	1.15234375 	264.899993896484 	0.481498968421665 	
265 	1.15234375 	265 	0.481888903655544 	
265.100006103516 	1.15234375 	265.100006103516 	0.482278439359258 	
265.200012207031 	1.1484375 	265.200012207031 	0.482667575934074 	
265.300018310547 	1.15234375 	265.300018310547 	0.483056313780886 	
265.399993896484 	1.15234375 	265.399993896484 	0.483444534856343 	
265.5 	1.140625 	265.5 	0.48383247656969 	
265.600006103516 	1.1484375 	265.600006103516 	0.484220020755337 	
265.700012207031 	1.15234375 	265.700012207031 	0.484607167812677 	
265.800018310547 	1.15234375 	265.800018310547 	0.484993918140732 	
265.899993896484 	1.15234375 	265.899993896484 	0.485380154299876 	
266 	1.15234375 	266 	0.485766112485692 	
266.100006103516 	1.15234375 	266.100006103516 	0.48615167513693 	
266.200012207031 	1.1484375 	266.200012207031 	0.48653684265112 	
266.300018310547 	1.15234375 	266.300018310547 	0.486921615425427 	
266.399993896484 	1.15234375 	266.399993896484 	0.487305876620921 	
266.5 	1.16015625 	266.5 	0.487689861225618 	
266.600006103516 	1.1640625 	266.600006103516 	0.488073452279577 	
266.700012207031 	1.1640625 	266.700012207031 	0.488456650178482 	
266.800018310547 	1.1640625 	266.800018310547 	0.488839455317649 	
266.899993896484 	1.15234375 	266.899993896484 	0.48922175145584 	
267 	1.16015625 	267 	0.489603772379561 	
267.100006103516 	1.1640625 	267.100006103516 	0.489985401727169 	
267.200012207031 	1.1640625 	267.200012207031 	0.490366639892512 	
267.300018310547 	1.16796875 	267.300018310547 	0.490747487269073 	
267.399993896484 	1.171875 	267.399993896484 	0.491127828210309 	
267.5 	1.171875 	267.5 	0.491507895307249 	
267.600006103516 	1.171875 	267.600006103516 	0.49188757279355 	
267.700012207031 	1.171875 	267.700012207031 	0.492266861061237 	
267.800018310547 	1.171875 	267.800018310547 	0.492645760501973 	
267.899993896484 	1.171875 	267.899993896484 	0.493024156060927 	
268 	1.171875 	268 	0.493402279139658 	
268.100006103516 	1.171875 	268.100006103516 	0.493780014564135 	
268.200012207031 	1.171875 	268.200012207031 	0.494157362724576 	
268.300018310547 	1.171875 	268.300018310547 	0.494534324010837 	
268.399993896484 	1.171875 	268.399993896484 	0.494910783956829 	
268.5 	1.171875 	268.5 	0.495286972780618 	
268.600006103516 	1.171875 	268.600006103516 	0.495662775897518 	
268.700012207031 	1.171875 	268.700012207031 	0.496038193695949 	
268.800018310547 	1.1796875 	268.800018310547 	0.496413226563972 	
268.899993896484 	1.18359375 	268.899993896484 	0.496787760621291 	
269 	1.16796875 	269 	0.497162024908425 	
269.100006103516 	1.1640625 	269.100006103516 	0.497535905427077 	
269.200012207031 	1.1640625 	269.200012207031 	0.497909402563882 	
269.300018310547 	1.1640625 	269.300018310547 	0.49828251670512 	
269.399993896484 	1.1640625 	269.399993896484 	0.498655134553344 	
269.5 	1.1640625 	269.5 	0.499027483977452 	
269.600006103516 	1.1640625 	269.600006103516 	0.49939945156259 	
269.700012207031 	1.1640625 	269.700012207031 	0.499771037693622 	
269.800018310547 	1.1640625 	269.800018310547 	0.500142242755061 	
269.899993896484 	1.1640625 	269.899993896484 	0.500512953955257 	
270 	1.1640625 	270 	0.500883397869436 	
270.100006103516 	1.1640625 	270.100006103516 	0.501253461845771 	
270.200012207031 	1.1640625 	270.200012207031 	0.501623146266606 	
270.300018310547 	1.1640625 	270.300018310547 	0.501992451513918 	
270.399993896484 	1.1640625 	270.399993896484 	0.502361265446511 	
270.5 	1.1640625 	270.5 	0.502729813606663 	
270.600006103516 	1.1640625 	270.600006103516 	0.50309798373691 	
270.700012207031 	1.1640625 	270.700012207031 	0.503465776217764 	
270.800018310547 	1.1640625 	270.800018310547 	0.503833191429373 	
270.899993896484 	1.1640625 	270.899993896484 	0.504200117804597 	
271 	1.15234375 	271 	0.504566779731532 	
271.100006103516 	1.15234375 	271.100006103516 	0.504933065527356 	
271.200012207031 	1.1640625 	271.200012207031 	0.505298975570757 	
271.300018310547 	1.15234375 	271.300018310547 	0.505664510240061 	
271.399993896484 	1.1640625 	271.399993896484 	0.5060295585393 	
271.5 	1.1640625 	271.5 	0.506394343708185 	
271.600006103516 	1.1640625 	271.600006103516 	0.50675875463565 	
271.700012207031 	1.1640625 	271.700012207031 	0.507122791698567 	
271.800018310547 	1.1640625 	271.800018310547 	0.507486455273446 	
271.899993896484 	1.1640625 	271.899993896484 	0.507849634932623 	
272 	1.1640625 	272 	0.508212552773195 	
272.100006103516 	1.16015625 	272.100006103516 	0.508575098252975 	
272.200012207031 	1.16015625 	272.200012207031 	0.508937271747027 	
272.300018310547 	1.1640625 	272.300018310547 	0.509299073630057 	
272.399993896484 	1.1484375 	272.399993896484 	0.509660394039848 	
272.5 	1.14453125 	272.5 	0.51002145393662 	
272.600006103516 	1.14453125 	272.600006103516 	0.510382143344209 	
272.700012207031 	1.14453125 	272.700012207031 	0.510742462635881 	
272.800018310547 	1.14453125 	272.800018310547 	0.511102412184544 	
272.899993896484 	1.13671875 	272.899993896484 	0.511461882690585 	
273 	1.140625 	273 	0.511821093983063 	
273.100006103516 	1.14453125 	273.100006103516 	0.512179936648991 	
273.200012207031 	1.14453125 	273.200012207031 	0.512538411059843 	
273.300018310547 	1.14453125 	273.300018310547 	0.51289651758674 	
273.399993896484 	1.1328125 	273.399993896484 	0.513254147489841 	
273.5 	1.1328125 	273.5 	0.513611519472734 	
273.600006103516 	1.1328125 	273.600006103516 	0.513968524682773 	
273.700012207031 	1.1328125 	273.700012207031 	0.514325163489654 	
273.800018310547 	1.13671875 	273.800018310547 	0.514681436262713 	
273.899993896484 	1.1328125 	273.899993896484 	0.515037234819073 	
274 	1.1328125 	274 	0.515392776742502 	
274.100006103516 	1.1328125 	274.100006103516 	0.515747953737884 	
274.200012207031 	1.1328125 	274.200012207031 	0.516102766173139 	
274.300018310547 	1.12890625 	274.300018310547 	0.516457214415833 	
274.399993896484 	1.1328125 	274.399993896484 	0.516811190837244 	
274.5 	1.13671875 	274.5 	0.517164911906959 	
274.600006103516 	1.140625 	274.600006103516 	0.517518269884583 	
274.700012207031 	1.140625 	274.700012207031 	0.517871265136269 	
274.800018310547 	1.1328125 	274.800018310547 	0.518223898027823 	
274.899993896484 	1.1328125 	274.899993896484 	0.518576061481888 	
275 	1.1328125 	275 	0.518927970859476 	
275.100006103516 	1.140625 	275.100006103516 	0.51927951897212 	
275.200012207031 	1.14453125 	275.200012207031 	0.519630706184218 	
275.300018310547 	1.1328125 	275.300018310547 	0.519981532838269 	
275.399993896484 	1.1328125 	275.399993896484 	0.520331892352515 	
275.5 	1.1328125 	275.5 	0.520681999052206 	
275.600006103516 	1.1328125 	275.600006103516 	0.521031746297779 	
275.700012207031 	1.1328125 	275.700012207031 	0.521381134451599 	
275.800018310547 	1.1328125 	275.800018310547 	0.521730163875678 	
275.899993896484 	1.1328125 	275.899993896484 	0.522078728586829 	
276 	1.1328125 	276 	0.522427041745235 	
276.100006103516 	1.12890625 	276.100006103516 	0.522774997257698 	
276.200012207031 	1.1328125 	276.200012207031 	0.523122595484815 	
276.300018310547 	1.1328125 	276.300018310547 	0.523469836786828 	
276.399993896484 	1.12109375 	276.399993896484 	0.523816615723619 	
276.5 	1.12109375 	276.5 	0.524163144363386 	
276.600006103516 	1.12109375 	276.600006103516 	0.524509317156551 	
276.700012207031 	1.12890625 	276.700012207031 	0.524855134461949 	
276.800018310547 	1.1328125 	276.800018310547 	0.52520059663806 	
276.899993896484 	1.12109375 	276.899993896484 	0.525545598785097 	
277 	1.12109375 	277 	0.525890351884769 	
277.100006103516 	1.1328125 	277.100006103516 	0.526234750928382 	
277.200012207031 	1.1328125 	277.200012207031 	0.526578796273011 	
277.300018310547 	1.12109375 	277.300018310547 	0.526922488275385 	
277.399993896484 	1.12109375 	277.399993896484 	0.527265722573327 	
277.5 	1.12109375 	277.5 	0.527608709067522 	
277.600006103516 	1.12109375 	277.600006103516 	0.527951343287434 	
277.700012207031 	1.125 	277.700012207031 	0.528293625588391 	
277.800018310547 	1.12109375 	277.800018310547 	0.528635556325372 	
277.899993896484 	1.12890625 	277.899993896484 	0.528977031671106 	
278 	1.1328125 	278 	0.529318260450692 	
278.100006103516 	1.1328125 	278.100006103516 	0.529659138729041 	
278.200012207031 	1.1328125 	278.200012207031 	0.529999666859741 	
278.300018310547 	1.1328125 	278.300018310547 	0.53033984519603 	
278.399993896484 	1.1328125 	278.399993896484 	0.530679570442846 	
278.5 	1.1328125 	278.5 	0.531019050355116 	
278.600006103516 	1.1328125 	278.600006103516 	0.531358181530503 	
278.700012207031 	1.140625 	278.700012207031 	0.531696964320858 	
278.800018310547 	1.14453125 	278.800018310547 	0.532035399077688 	
278.899993896484 	1.14453125 	278.899993896484 	0.53237338303546 	
279 	1.1484375 	279 	0.532711122884311 	
279.100006103516 	1.15234375 	279.100006103516 	0.533048515751973 	
279.200012207031 	1.140625 	279.200012207031 	0.53338556198857 	
279.300018310547 	1.140625 	279.300018310547 	0.533722261943884 	
279.399993896484 	1.140625 	279.399993896484 	0.53405851337924 	
279.5 	1.140625 	279.5 	0.534394521925349 	
279.600006103516 	1.140625 	279.600006103516 	0.53473018523734 	
279.700012207031 	1.140625 	279.700012207031 	0.535065503663617 	
279.800018310547 	1.140625 	279.800018310547 	0.535400477552242 	
279.899993896484 	1.14453125 	279.899993896484 	0.535735005188747 	
280 	1.14453125 	280 	0.536069291149747 	
280.100006103516 	1.14453125 	280.100006103516 	0.536403233615113 	
280.200012207031 	1.14453125 	280.200012207031 	0.536736832931535 	
280.300018310547 	1.14453125 	280.300018310547 	0.53707008944536 	
280.399993896484 	1.14453125 	280.399993896484 	0.53740290196369 	
280.5 	1.14453125 	280.5 	0.537735474014348 	
280.600006103516 	1.14453125 	280.600006103516 	0.538067704299302 	
280.700012207031 	1.13671875 	280.700012207031 	0.538399593172151 	
280.800018310547 	1.1328125 	280.800018310547 	0.538731141008082 	
280.899993896484 	1.12890625 	280.899993896484 	0.539062247097611 	
281 	1.1328125 	281 	0.539393113925225 	
281.100006103516 	1.1328125 	281.100006103516 	0.539723640712485 	
281.200012207031 	1.1328125 	281.200012207031 	0.540053827802822 	
281.300018310547 	1.1328125 	281.300018310547 	0.540383675539332 	
281.399993896484 	1.1328125 	281.399993896484 	0.540713083764502 	
281.5 	1.1328125 	281.5 	0.541042253924593 	
281.600006103516 	1.1328125 	281.600006103516 	0.541371085758023 	
281.700012207031 	1.13671875 	281.700012207031 	0.541699579606546 	
281.800018310547 	1.1328125 	281.800018310547 	0.542027735811581 	
281.899993896484 	1.1328125 	281.899993896484 	0.542355454729345 	
282 	1.1328125 	282 	0.5426829367731 	
282.100006103516 	1.1328125 	282.100006103516 	0.543010082195518 	
282.200012207031 	1.1328125 	282.200012207031 	0.543336891336682 	
282.300018310547 	1.1328125 	282.300018310547 	0.543663364536345 	
282.399993896484 	1.140625 	282.399993896484 	0.543989402661859 	
282.5 	1.14453125 	282.5 	0.544315205098699 	
282.600006103516 	1.14453125 	282.600006103516 	0.544640672611194 	
282.700012207031 	1.125 	282.700012207031 	0.544965805537766 	
282.800018310547 	1.140625 	282.800018310547 	0.545290604216508 	
282.899993896484 	1.14453125 	282.899993896484 	0.545614970023331 	
283 	1.14453125 	283 	0.545939101321102 	
283.100006103516 	1.14453125 	283.100006103516 	0.546262899383228 	
283.200012207031 	1.1328125 	283.200012207031 	0.546586364546479 	
283.300018310547 	1.1328125 	283.300018310547 	0.546909497147294 	
283.399993896484 	1.1328125 	283.399993896484 	0.547232199067578 	
283.5 	1.1328125 	283.5 	0.547554667652747 	
283.600006103516 	1.1328125 	283.600006103516 	0.547876804682718 	
283.700012207031 	1.1328125 	283.700012207031 	0.548198610492615 	
283.800018310547 	1.125 	283.800018310547 	0.548520085417232 	
283.899993896484 	1.12890625 	283.899993896484 	0.548841131841918 	
284 	1.1328125 	284 	0.549161946099764 	
284.100006103516 	1.12109375 	284.100006103516 	0.549482430474646 	
284.200012207031 	1.12109375 	284.200012207031 	0.549802585300047 	
284.300018310547 	1.12109375 	284.300018310547 	0.550122410909126 	
284.399993896484 	1.12109375 	284.399993896484 	0.550441810188132 	
